12480 2
amoco 0.677971 -1.158904
christmas 0.112208 -0.970416
stability -0.061286 -2.768006
exert -2.308339 -0.219717
additional -0.336379 -0.840468
infested -2.635364 -0.496566
dictated 0.448490 0.713489
rationalisation -0.048622 2.502018
stg -0.623869 2.640668
considerable -1.471557 -0.257234
know -0.905616 1.154843
euqivalent -0.117665 2.745064
blood 0.510633 -1.112201
catenary -0.010058 -0.649742
memory -1.073580 -0.144187
vieux -1.932130 -1.125252
saving 1.713319 -1.995520
donors 0.195857 -0.333170
conversion 0.093081 -1.725485
sedimentary -1.273151 -1.080072
revenue 1.244413 0.700915
argue 0.765281 -1.592663
mossel -0.908169 0.188020
archipelago 1.612490 -1.613246
venturesome 1.145546 -0.640460
moltke 1.279399 -3.737871
makin 0.462617 0.035798
island 0.969248 2.869545
intervention 0.685398 1.342549
underestimated -1.575514 -0.443689
storing -0.153011 -1.490015
keeping -0.541089 0.304778
testimony -2.046988 0.898778
deregulation -1.424792 -2.249072
arose -0.424691 -0.733650
expiring 0.580445 2.151618
requested -0.128425 1.866417
unanimity -0.223771 1.000068
stranded -0.940502 2.922276
separating -0.756490 -0.867036
buckwheat 1.048936 1.045270
spain 0.425609 -0.985698
directions -0.765036 0.304343
activities 0.067797 -2.430959
rejection 2.185575 -2.121001
manhattan -0.553798 1.439796
receives 3.454171 0.927660
connecting 1.206674 -0.543323
princeton 2.374024 0.193363
cereal 0.774569 0.067103
securities 1.022714 2.067508
parastatal -0.810085 -1.243743
striking -1.630680 -1.448329
encompass -1.380616 1.742949
chastened -0.100108 0.750612
internal -0.166383 -0.554894
sales 0.325023 -0.659837
science -0.315354 1.728789
surpasssing 0.694421 -0.817544
detroit 0.854731 -0.919830
investor 2.372316 -2.890442
prudhoe 1.032513 -0.024239
expanding 0.818712 -0.164858
peninsula -1.150829 -2.149097
ploughing 0.426817 -0.425472
eic -2.256063 2.518959
stangeland 0.459881 -0.344609
profoundly -0.302237 -1.062478
save 0.662336 -0.639126
singer 1.512870 -0.025514
eliminating 0.403132 2.470109
budgeted -0.609810 -0.619026
quadrants -0.782997 -0.654862
thassos 0.579433 -0.946046
timecharter -1.596912 -0.801574
chosen 0.847823 1.218659
special 0.545706 -2.340304
excluding 0.730577 -1.106635
holstein 1.334656 0.881294
dived 1.298740 2.683027
contracts 0.924365 -1.412740
charges -0.080985 -0.851180
recovery 0.451084 -1.459971
steps -2.089224 -1.582810
holidays -0.829704 2.168830
cuenca 2.881862 -2.454569
booking -1.948026 1.258854
path 0.769720 -1.390701
assured 0.292533 0.002433
ruled 1.314749 -0.135577
giuliani -0.314156 0.786302
kwacha 0.482419 -0.330310
du 2.228832 -1.024090
society -0.233720 -0.744669
teeth 1.113139 -2.533153
legislator 2.204140 1.751638
continental 2.675276 0.820875
eastern -0.534986 0.835626
ownership 0.868181 -2.196786
upland -0.148613 0.508793
subsisides 0.385435 -2.538011
accelerating -0.594870 0.459743
domestic -0.225152 -1.009306
citruspulp 2.618034 -1.127348
exceptional -1.920133 0.308563
jeopardises -1.465693 1.756998
uncomfortably 0.199287 1.571778
formation -1.471266 2.165610
unavailable 2.132037 -0.173079
ousted 0.689682 -1.299741
len -0.128203 -2.521620
foley 1.823795 2.684768
gmb -0.061331 0.763056
transfered -1.237752 -0.278695
sell 0.614514 -1.832800
emirate -2.074752 2.634140
obstacle -0.834622 0.679833
monetary -0.953707 0.097224
fertile -0.895740 -2.863885
ica -0.142273 1.286939
soy -0.364697 2.022468
andreas -2.128242 -0.525492
armen -0.279446 1.058499
ceylon 1.546018 -0.638844
conditional 0.329914 1.396195
guarantee -1.326089 -1.009235
intentions -0.370345 -1.403213
shells -0.450670 -0.581801
applied 0.204058 1.769077
eleven -0.662797 -1.079224
culminating 0.266647 2.375326
sienna 1.953985 -1.111256
unocal -1.621563 1.418037
minimise -1.950845 -2.358397
incomplete 2.351232 -1.902809
probe 1.020992 0.210165
commanded -0.382540 0.878363
fesharaki -0.426263 1.184429
packages -1.414761 0.441309
estimated 3.630073 -1.887182
statpipe 0.674119 3.300786
ran 0.431128 1.002595
economy 1.257019 -0.134467
lone 0.418323 1.327181
squeeze -1.127588 1.017612
waterside -0.299530 -1.834446
consultations -3.141457 0.804505
span 2.813140 -1.761585
monsoon -0.146859 0.673669
raw -1.376722 1.418006
mihalis 0.787547 -2.323289
rafsanjani 0.447947 0.655784
arlan -1.128936 1.213550
programme 0.359923 -2.037870
syrian 0.098367 1.955269
dries 0.326973 0.319819
violent -2.074183 -0.447458
timing -1.472764 -1.016934
chalaby 1.975889 -0.307706
marseilles 2.081962 -2.728890
injecting -0.780035 0.563528
reinosa 0.518882 -1.002085
jacking 0.569451 1.699518
diminish -0.883575 0.756050
taxpayer 0.795752 -0.003971
practical 2.261096 -2.254539
attributable 1.141685 0.003485
draws -0.182209 1.536180
exploration 1.743166 2.267550
thatcher -0.511785 0.328718
positons -0.482337 -0.117137
offerors -0.978405 0.756180
engaged 1.596840 -0.855321
talked -1.078771 0.835772
semiconductor -0.974893 -0.265822
unsold -0.051195 -3.085051
models -1.259667 0.646585
opponents -1.829636 0.191021
reaction -0.515214 0.419517
suddenly -2.993376 0.405893
counterparts 0.729227 0.430351
tranches -3.900599 0.705835
sorry 0.902442 1.149858
papanderou 0.459465 3.199172
emergence -0.182368 -2.489444
andrew 0.796821 -0.947708
idea -1.132004 1.011957
about 1.002257 0.187740
breaching -1.425292 0.025373
takeover 0.482116 0.135103
stunned -1.189328 1.703562
hisham 3.060018 -2.877369
fractional 1.154371 -0.624908
flow 2.068152 0.175921
condensate -0.522816 0.287789
norbec -0.520966 -1.896256
fairest 0.951031 -1.733716
unofficial -2.168131 0.106719
salvino 1.287497 1.163533
daewoo 1.090709 -0.546389
firms -0.757944 -1.145549
graniere -1.692983 -0.093631
propane -0.565090 0.299658
reinforcement 2.321474 1.066009
forgotten -0.169624 -0.566920
favourably 2.195205 0.234959
ourselves -1.190755 0.923690
uniform 0.605667 0.388851
would -0.104769 1.120857
anger 2.434887 -0.022453
weigh -1.287573 1.255506
constructed 0.706716 4.944324
spriggs 0.541636 1.922766
dune 1.867558 0.079474
vice 0.015765 -0.384605
experience -0.612254 -0.403891
procure 0.919345 1.396153
spokesman -0.003352 -1.902661
judicial 2.636089 1.487456
theodor 0.882406 -2.944509
jungle -2.020840 1.318319
stebbins 1.410091 -2.233863
fiscal 0.547537 1.182317
lucrative -0.869509 1.757399
then -1.743232 4.889479
cordesman 0.496372 -1.153565
countertrade 0.925106 0.827337
surfaced 0.575033 0.866034
sorely 0.542088 1.079442
flatten 0.821534 0.732380
days 1.252123 -1.246038
globalization -1.067819 3.340023
farina 2.115148 -1.787249
caught -0.516624 2.172337
study -0.900155 0.792519
blue -0.721358 1.244045
flag -0.221050 1.733538
revises -0.126034 -2.859722
strip -0.412270 -0.640879
blair 3.583292 -2.154918
slumping 1.810366 0.977596
fixing 0.758644 -0.120866
rice 1.441693 0.497268
reliefs 2.706452 0.045126
rego 1.371451 1.948019
jerry -2.454465 -1.126571
filings 2.086642 -0.192472
noteworthy -1.628422 -0.258677
daily 0.407652 1.997950
division 0.025985 -2.150442
strikes 0.059575 0.062556
lewis -0.766230 -0.495788
questioning -1.440086 3.081372
professionally 0.411122 3.170244
edgy 2.080549 0.179561
fiber 1.822455 -1.709096
natural 0.056087 -2.048316
manufacturer 2.598405 1.603193
outlined 1.369085 2.598209
basins -0.769862 -1.002380
survey -0.766466 -0.195257
incident 0.262387 -2.203475
jabbar -1.485453 0.223883
teishoku 0.411642 -1.258149
graves -0.416419 -0.233988
protests -1.866517 1.667752
equalizer 0.267970 1.687923
shops -0.858439 -1.405125
extracts -0.456455 -1.454141
widepread -0.497439 1.077352
nashashibi 0.216132 -1.020606
locations -0.147718 -0.216669
cancellation -0.716395 -1.450043
flowing 0.939058 -0.199297
nashimoto -0.795738 -2.131033
authorizations 1.057898 0.965304
losses -0.449639 -0.392736
incorporated -0.990258 -1.217264
stabilize -0.171569 -0.228047
hence -0.361091 -1.955597
bcv -0.020231 2.467082
pasture 2.020203 1.388419
elite -0.465097 0.943324
brian -1.549771 -1.000792
published 0.713138 1.098141
hydroelectric 0.936386 -0.532736
abdul 1.461973 -0.549773
ongpin -0.532953 -1.191955
sfem 1.888189 -0.750858
district -1.750310 2.625920
nazer 0.448636 0.266693
fob 0.575915 0.196086
see -1.053604 -0.280360
sail 1.601620 -1.869103
eckhart 0.287778 1.916045
geophysicists 1.279213 -1.771050
disruptive 1.234656 -0.653690
material -0.813025 0.664627
investment 1.001897 0.558681
greek 2.598953 1.222959
nearer 0.805798 1.242241
neue 0.934535 -2.262376
daniels 1.166360 -0.296143
dezuka 1.605798 2.259921
disguised -0.236824 1.982467
tam 1.220082 -0.865303
hurdle 0.806099 0.654874
pigmeat -1.885800 0.841739
veba -0.888832 -2.234400
revaluations 1.446190 0.842237
satisfaction -2.410045 2.906191
airways 0.273846 -1.171174
readiness 0.054644 0.773939
recommended 0.742581 1.834471
discouraging -1.097366 0.648199
streamlined 0.910726 -2.272290
ministy -1.954778 -0.824511
come -0.842390 0.088194
counts -0.185252 0.540356
hinder 0.541897 -3.152093
embark 3.195175 2.371517
hora 0.484719 -2.947067
stringent -2.280064 -0.309639
lines 2.037502 2.971787
june 0.999911 -0.049878
dispatched -1.336637 -0.333972
assurances -0.823771 0.049655
interrupting -1.585685 0.354420
indicated -2.438004 0.275938
sponsored -0.084478 -3.976823
triton 0.067181 1.085645
lack -1.429363 -2.653849
speak 0.902245 -1.671820
surat -0.363612 -1.608212
harmonious 0.464048 1.400954
restrictive 1.759416 -1.878074
blast 3.798879 -0.755139
storm -1.858308 0.355036
imperative 0.908801 -0.922440
permanently -2.869733 -2.217023
rubber 0.586011 0.777860
milliyet -2.084751 -0.715462
rai 0.750010 1.964999
sideways -2.391767 -0.726018
reductions 1.449573 1.762873
repairs -0.563614 -0.438711
grab 0.318643 -0.028418
bankrupcty 1.869984 1.534376
icco -0.943919 0.691974
rahmani -0.030027 0.010210
busy -0.961995 0.007407
almost -0.157165 -0.699213
pipe -2.264675 0.607357
manage 1.417254 -1.692726
september -0.032079 -0.040773
nonsubsidiary 0.052482 1.792219
cambridge 1.124965 -2.834241
engineers 2.093362 1.316128
manufactureres -0.213658 0.999575
mt -1.669042 -0.550838
quietly 1.284791 0.084878
demanding 0.712592 1.940671
receding -2.358774 -0.816799
version -1.178318 -2.229373
malmgreen -1.148402 -1.703844
sunk 0.316792 -2.629605
honolulu 0.727573 -0.580963
punishing -0.234666 0.068969
compared -1.869193 -1.171022
scott -0.184324 2.581545
realignments 3.266261 -1.225932
subsidises 1.400121 0.323711
electorate -1.134750 -1.173018
completed 2.766298 0.660498
itinerary 0.317752 0.981331
monopolar 0.344391 0.526282
tommorrow -1.881998 -1.296021
xylene -1.151342 1.406586
externally -2.957060 -0.024543
melting 1.937696 0.003519
bags 1.559257 -1.465412
nv -1.446954 -0.194397
compensated -1.411737 -1.790664
disrupted 2.184397 0.245562
plummet -2.746113 3.064327
fulfill 0.031337 -0.581018
bring -0.027295 -0.265978
leaded -1.686546 2.918676
warnings -0.066801 -1.029643
freight -0.703828 -0.346270
mar -1.971905 0.994304
comanav 1.714063 -0.397404
capitalists -0.908559 0.621598
pleas -0.692950 -0.816750
cocoa -0.829406 -0.114694
draft 1.038322 -1.028474
contrary -0.568774 -1.929121
futures 0.543922 0.675491
discussions -0.249457 -0.282041
suppliers -0.905036 -1.678851
reassemble 1.191670 1.004674
suspended -0.634381 -0.586636
emotional -0.704621 1.806578
proceedings -0.544195 -2.323717
beginning -1.393386 1.056579
grade -0.757008 0.832024
australia -1.063352 0.293466
seeks 0.820073 0.775191
persisted -0.980206 1.327259
short -1.618249 0.286025
corrective 1.087321 -1.682857
belkacem -2.441384 -2.624018
reversed -1.664316 -1.328610
university 0.330543 -0.903907
contaminated -0.195421 0.389881
ha 4.639379 -0.344161
tonnes -0.426266 -0.917710
yld -0.867351 0.794728
gamesmanship -0.061329 -0.444395
corel 1.209002 1.150560
neste 0.243156 0.279087
hispanoil 2.132378 0.413097
sudan -2.199873 -0.225384
fraternite -0.446709 -0.561041
troubled 0.813581 -0.178087
dispose -0.094125 -0.291640
drift 2.005313 2.065940
brother 0.447164 1.546257
indigenous 1.995906 0.607316
annum 2.892125 -0.973312
denominated 2.242087 -1.613003
maria 0.298422 -1.423924
profitted 0.481177 -0.528922
taught 0.600239 0.431210
grades -0.651224 -1.055450
cutting 0.719060 0.802114
granaries -0.791312 -0.733851
phrase 0.250834 -1.644253
reaffirming 3.428683 -0.882542
supplementary 1.860339 -2.416173
centred 1.199094 0.341577
modelled -0.413522 -0.927531
cheyenne -0.006622 2.168773
takeovers 2.474529 2.198867
flooding -1.146270 0.831493
sumed -1.384117 -2.034158
rebate -1.616858 0.138858
others -0.923195 -0.323882
cumulative -0.607244 0.944017
zuyuan 0.788574 -0.617505
ago -0.195619 0.508666
reflecting -0.552348 -1.096146
e 2.215062 2.661537
jarl 2.847251 -1.675507
injurious 0.302539 -0.672070
previous 1.682442 1.783364
cyclical -0.083892 -1.374080
single 1.598621 0.780284
chancellor 2.222379 -0.241520
monsanto 1.487525 -1.677091
reply -0.334951 0.331380
profiles 0.276060 -1.837274
pdvsa -0.953504 -1.136379
tadahiko 2.132969 0.395640
cares -0.745895 -1.417792
bolstering -0.579972 -1.956697
ultimate 0.798098 -0.835468
copy 1.319368 -0.961546
dante -0.475522 -1.386456
sandwich -1.598685 -0.971411
eyewash -0.226579 -0.028375
altered -2.481893 -1.249298
compounders 1.609240 0.646252
korea -0.131634 -1.176374
netted 0.141053 -2.047823
domest 0.288095 0.223365
nioc -1.909228 -1.090441
benefit 1.442381 -0.205672
decisive 0.384324 -0.996134
listened -0.135650 -0.450054
conferences 0.078298 1.556131
allowed 0.617982 -0.365400
continues -0.437174 -1.000074
lose -0.447005 2.976948
stcks 2.733371 -0.169974
petroleum 1.339524 -1.551934
escorts -0.692426 0.447274
cased -0.251744 -0.624833
enter 1.527783 2.951097
butter 1.937883 0.020281
concerning 0.029948 0.194284
wave 0.968572 -1.773936
soup 0.124580 -0.416928
naturally 2.095565 -1.839817
karnes 2.733849 -2.591608
reappraisal 2.895967 0.909624
intelligence -2.415300 0.915800
rise 0.294646 -0.044081
hague 2.484962 0.195328
bartering 0.654020 1.050037
teapa -4.410710 -0.078582
introduces -0.542295 0.585357
unequivocal -0.548220 1.024779
continuous -1.811322 -1.280282
worlkd -2.411596 0.590086
contend 1.594301 2.592273
refiners 1.315972 -0.899346
finely -0.472904 1.063053
undermined 1.128627 2.740202
offered 1.184753 -0.028682
standardized 3.556306 -1.134146
reject 0.350789 0.595808
inteview 0.426443 0.387866
constitutes 0.602440 -2.178685
advocates 0.007728 2.245904
recommendations -0.922178 1.094779
seeds 0.063608 1.587217
defends -0.655186 -0.532762
rosemary 0.011247 -0.514224
inability 1.501335 -0.578226
arco -0.786893 2.111427
remind 1.052900 -1.268539
undetermined -0.241807 1.971374
substructure -2.960785 1.798328
prawiro 0.796870 0.631867
founded 0.244376 -0.898176
comprised -0.864813 0.119491
beans 1.753590 -0.831675
scant 1.603911 0.317107
siew 1.208313 -0.136129
stubble 0.151784 -1.410379
because 1.393613 0.296881
publish 0.717465 -3.886109
here 2.776030 -1.136718
ordinarily -1.917462 -3.239801
provincial 1.214695 0.665124
referring -0.199393 0.834670
distortion 1.651674 1.130937
potential 2.159736 1.868051
missile -0.012260 -2.408092
expatriate 0.057747 0.098316
inevitably 1.588297 -2.066101
northermost 0.466703 -0.265031
febres -0.409852 1.415038
operated -2.398505 -2.220926
lasmo 1.131288 -0.103711
srb -1.366128 1.844872
savvy -0.342791 1.768865
chokepoint 0.661742 0.831553
southwest 0.217673 -1.826339
revising -0.364028 1.043148
barring -1.222523 -2.114624
kawakami 1.481567 -2.714659
lived 1.358673 0.146770
alarm 1.850217 -1.028060
widened 0.785285 -1.051731
restated 1.518668 1.130306
inaction -1.163109 1.892622
watchful -1.155573 -0.708797
importer 2.176419 -0.333997
reinforcements 1.600152 -0.151482
village 0.146575 -0.116516
emerging -3.186652 -1.629200
propel 0.520727 -1.957218
priced -0.457367 1.576816
momentum 1.507823 -0.565123
devised 1.455776 0.817258
surgery -0.579077 -1.255416
bases 1.649623 -0.384433
coupled -1.936327 -0.135756
lake 0.855759 2.289526
recedes -1.511855 -4.571724
berthed 1.878271 0.012191
success 1.548852 -1.056202
highlighted -0.167477 -1.534389
provision -0.110632 -0.110672
pretoria -0.456155 1.255520
particular -0.358466 0.419253
double 1.742560 -0.088321
region 1.068598 1.944738
exploratory 1.051679 0.376991
seems 1.225431 -0.327742
announcements 0.911001 -1.742337
winter -1.594795 1.935614
comparisons -1.087742 -0.361340
depedent -1.432802 -1.289140
foreseen 1.121266 0.479626
departmet 1.336011 -3.939452
death -0.105805 0.775242
germain -0.682932 0.222420
underlines 2.454138 -1.256184
metre 0.024664 0.412856
guilders 0.929245 0.215558
ferro 1.523620 -1.766412
inequalities -1.791481 0.231708
regulator 2.459531 0.042512
stricter -1.375839 -2.189239
resources -0.695937 -0.379935
stock 0.447295 1.802389
occurred 2.891582 -2.933796
volumes -0.680357 -4.408134
wider -0.398052 -0.109924
megalitres -2.562013 0.502884
proprietary -1.246196 2.219904
freights 0.976852 -0.332911
teams -0.755197 -3.173492
cdi 1.577854 -0.436315
disease -1.342295 -0.517703
quadrupled 0.300355 0.800359
durability -0.105643 1.634710
bellmon -0.127899 0.712675
minn -0.956926 -0.416363
safeguard 1.503888 -0.745810
downwards -0.634174 0.934721
gradualism -1.859270 -0.886816
crowley -0.084448 -1.660865
dependency -0.470221 1.319446
initial 0.091699 0.030719
snags 0.536576 1.802720
vincent 1.867275 -0.237160
record -0.355918 -1.484673
allan -2.196666 -0.034798
explicit 2.083067 -2.775869
desk 0.318177 0.780190
leave 1.270257 -0.120235
practically -1.076280 2.832436
giants 0.314609 -0.191632
spreads -0.601738 1.255125
depot -3.232896 -0.655650
hardware -0.664049 -0.654620
benefiting 0.612638 0.140149
beets -1.350541 0.691934
kingsley -0.471026 1.555152
laydays -1.841531 1.161725
discussing 0.260002 1.831500
isle 0.018296 0.218568
expenditures 0.869189 1.445837
spokeswoman -1.326792 -0.020129
exportable -0.505788 0.248427
collaborating -2.919208 1.794896
energia -1.396250 -1.885129
weeks 0.540736 -0.817098
calm -1.679776 -1.489565
limited 0.868394 -0.048156
dealing 0.742323 3.240335
oversold 1.418304 -2.449486
spark 0.441645 -0.312300
broken -1.144042 1.303769
heralded 0.743015 -1.089822
event 0.615969 -0.121084
girozentrale 1.048659 3.761347
paranagua -2.090337 1.492814
downgraded 0.451396 2.069060
keg -0.973276 -0.323396
termination 0.967908 -2.812554
morocco -0.481865 1.595640
prefential 0.659782 0.494686
seismic -1.186613 -0.711209
iea -0.966477 -2.322066
continue 1.751080 2.115096
shift -0.341373 -1.936280
pulling 1.391127 3.750117
eventually 0.718589 1.800048
subdued 0.381853 -0.448113
correlation 1.048082 -3.320018
optimistically -0.086472 0.846233
correcting -0.694436 -0.937457
inflow -1.407724 0.683793
